VIOLATION.PWSID,VIOLATION.VIOLATION_ID,VIOLATION.FACILITY_ID,VIOLATION.POPULATION_SERVED_COUNT,VIOLATION.NPM_CANDIDATE,VIOLATION.PWS_ACTIVITY_CODE,VIOLATION.PWS_DEACTIVATION_DATE,VIOLATION.PRIMARY_SOURCE_CODE,VIOLATION.POP_CAT_5_CODE,VIOLATION.PRIMACY_AGENCY_CODE,VIOLATION.EPA_REGION,VIOLATION.PWS_TYPE_CODE,VIOLATION.VIOLATION_CODE,VIOLATION.VIOLATION_CATEGORY_CODE,VIOLATION.IS_HEALTH_BASED_IND,VIOLATION.CONTAMINANT_CODE,VIOLATION.COMPLIANCE_STATUS_CODE,VIOLATION.VIOL_MEASURE,VIOLATION.UNIT_OF_MEASURE,VIOLATION.STATE_MCL,VIOLATION.IS_MAJOR_VIOL_IND,VIOLATION.SEVERITY_IND_CNT,VIOLATION.COMPL_PER_BEGIN_DATE,VIOLATION.COMPL_PER_END_DATE,VIOLATION.LATEST_ENFORCEMENT_ID,VIOLATION.RTC_ENFORCEMENT_ID,VIOLATION.RTC_DATE,VIOLATION.PUBLIC_NOTIFICATION_TIER,VIOLATION.ORIGINATOR_CODE,VIOLATION.SAMPLE_RESULT_ID,VIOLATION.CORRECTIVE_ACTION_ID,VIOLATION.RULE_CODE,VIOLATION.RULE_GROUP_CODE,VIOLATION.RULE_FAMILY_CODE,X35
PR0002782,7615907,NA,5754,N,A,NA,GW,3,PR,02,CWS,27,MR,N,2456,R,NA,NA,NA,N,NA,01-APR-09,30-JUN-09,8027209,8027209,30-JUN-10,3,S,NA,NA,210,200,210,NA
PR0002782,7615908,NA,5754,N,A,NA,GW,3,PR,02,CWS,27,MR,N,2950,R,NA,NA,NA,N,NA,01-APR-09,30-JUN-09,8027209,8027209,30-JUN-10,3,S,NA,NA,210,200,210,NA
PR0002782,7615909,NA,5754,N,A,NA,GW,3,PR,02,CWS,22,MCL,Y,3100,K,NA,NA,NA,NA,NA,01-JUN-11,30-JUN-11,8027210,NA,NA,2,S,NA,NA,110,100,110,NA
PR0002782,7615910,NA,5754,N,A,NA,GW,3,PR,02,CWS,22,MCL,Y,3100,K,NA,NA,NA,NA,NA,01-JUL-11,31-JUL-11,8027210,NA,NA,2,S,NA,NA,110,100,110,NA
PR0002782,7615911,NA,5754,N,A,NA,GW,3,PR,02,CWS,22,MCL,Y,3100,K,NA,NA,NA,NA,NA,01-AUG-11,31-AUG-11,8027210,NA,NA,2,S,NA,NA,110,100,110,NA
PR0002782,7615912,NA,5754,N,A,NA,GW,3,PR,02,CWS,22,MCL,Y,3100,K,NA,NA,NA,NA,NA,01-OCT-11,31-OCT-11,8027211,NA,NA,2,S,NA,NA,110,100,110,NA
PR0002782,7615913,NA,5754,N,A,NA,GW,3,PR,02,CWS,21,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-OCT-12,31-OCT-12,8027212,8027212,30-APR-13,1,S,NA,NA,110,100,110,NA
PR0002782,7615914,NA,5754,N,A,NA,GW,3,PR,02,CWS,22,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-OCT-12,31-OCT-12,8027212,8027212,30-APR-13,2,S,NA,NA,110,100,110,NA
PR0002782,7615915,NA,5754,Y,A,NA,GW,3,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-13,NA,8027215,NA,NA,3,S,NA,NA,350,300,350,NA
PR0002782,7615916,NA,5754,N,A,NA,GW,3,PR,02,CWS,71,Other,N,7000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,8027213,8027213,12-AUG-14,3,S,NA,NA,420,400,420,NA
PR0002782,7615917,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-OCT-14,31-DEC-14,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615918,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-OCT-14,31-DEC-14,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615919,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-JAN-15,31-MAR-15,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615920,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-JAN-15,31-MAR-15,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615921,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-APR-16,30-JUN-16,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615922,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-APR-16,30-JUN-16,8027220,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615923,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-APR-17,30-JUN-17,8027219,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615924,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-APR-17,30-JUN-17,8027219,8027220,31-MAR-17,3,S,NA,NA,220,200,220,NA
PR0002782,7615925,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2950,R,NA,NA,NA,N,NA,01-JAN-18,31-MAR-18,8027225,8027225,30-JUN-18,3,S,NA,NA,220,200,220,NA
PR0002782,7615926,NA,5754,N,A,NA,GW,3,PR,02,CWS,30,MR,N,2456,R,NA,NA,NA,N,NA,01-JAN-18,31-MAR-18,8027225,8027225,30-JUN-18,3,S,NA,NA,220,200,220,NA
PR0002782,7615927,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2005,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615928,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2010,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615929,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2015,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615930,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2020,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615931,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2031,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615932,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2032,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615933,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2033,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615934,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2034,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615935,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2035,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615936,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2036,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615937,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2037,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615938,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2039,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615939,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2040,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615940,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2041,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615941,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2042,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615942,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2046,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615943,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2050,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615944,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2051,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615945,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2065,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615946,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2067,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615947,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2105,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615948,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2110,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615949,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2274,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615950,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2306,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615951,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2326,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615952,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2383,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615953,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2931,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615954,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2946,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615955,1208,5754,N,A,NA,GW,3,PR,02,CWS,03,MR,N,2959,K,NA,NA,NA,Y,NA,01-OCT-18,31-DEC-18,8027222,NA,NA,3,S,NA,NA,320,300,320,NA
PR0002782,7615956,NA,5754,Y,A,NA,GW,3,PR,02,CWS,72,Other,N,7000,R,NA,NA,NA,NA,NA,01-OCT-18,NA,8027224,8027224,13-AUG-19,3,S,NA,NA,420,400,420,NA
PR0004584,5467724,NA,2782,N,A,NA,SW,2,PR,02,CWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-OCT-06,NA,5519203,5519206,01-JAN-07,3,S,NA,NA,350,300,350,NA
PR0004584,5467725,NA,2782,Y,A,NA,SW,2,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-09,NA,5519209,NA,NA,3,S,NA,NA,350,300,350,NA
PR0004584,5467726,NA,2782,N,A,NA,SW,2,PR,02,CWS,27,MR,N,2950,R,NA,NA,NA,N,NA,01-OCT-09,31-DEC-09,5519204,5519204,31-DEC-10,3,S,NA,NA,210,200,210,NA
PR0004584,5467727,NA,2782,Y,A,NA,SW,2,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JUL-11,NA,5519210,NA,NA,3,S,NA,NA,350,300,350,NA
PR0004584,5467728,NA,2782,N,A,NA,SW,2,PR,02,CWS,22,MCL,Y,3100,R,NA,NA,NA,NA,NA,01-JUL-12,31-JUL-12,5519211,5519211,01-FEB-13,2,S,NA,NA,110,100,110,NA
PR0004584,5467729,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2037,R,NA,NA,NA,Y,NA,01-OCT-13,31-DEC-13,5519215,5519215,01-JAN-15,3,S,NA,NA,320,300,320,NA
PR0004584,5467730,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2050,R,NA,NA,NA,Y,NA,01-OCT-13,31-DEC-13,5519215,5519215,01-JAN-15,3,S,NA,NA,320,300,320,NA
PR0004584,5467731,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2051,R,NA,NA,NA,Y,NA,01-OCT-13,31-DEC-13,5519215,5519215,01-JAN-15,3,S,NA,NA,320,300,320,NA
PR0004584,5467732,NA,2782,N,A,NA,SW,2,PR,02,CWS,71,Other,N,7000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,5519214,5519214,20-AUG-14,3,S,NA,NA,420,400,420,NA
PR0004584,5467733,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2378,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467734,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2380,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467735,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2955,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467736,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2964,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467737,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2968,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467738,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2969,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467739,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2976,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467740,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2977,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467741,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2979,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467742,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2980,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467743,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2981,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467744,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2982,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467745,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2983,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467746,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2984,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467747,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2985,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467748,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2987,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467749,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2989,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467750,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2990,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467751,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2991,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467752,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2992,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467753,136,2782,N,A,NA,SW,2,PR,02,CWS,03,MR,N,2996,R,NA,NA,NA,Y,NA,01-JAN-14,31-MAR-14,5519220,5519220,30-SEP-14,3,S,NA,NA,310,300,310,NA
PR0004584,5467754,NA,2782,Y,A,NA,SW,2,PR,02,CWS,66,MR,N,5000,O,NA,NA,NA,NA,NA,01-JAN-15,NA,5519217,NA,NA,3,S,NA,NA,350,300,350,NA
PR0004584,5467759,NA,2782,N,A,NA,SW,2,PR,02,CWS,02,MCL,Y,2456,R,0.062,MG/L,0.06,NA,NA,01-APR-18,30-JUN-18,5519222,5519222,31-DEC-18,2,S,NA,NA,220,200,220,NA
PR0004584,5467760,NA,2782,Y,A,NA,SW,2,PR,02,CWS,72,Other,N,7000,R,NA,NA,NA,NA,NA,01-OCT-18,NA,5519224,5519224,13-AUG-19,3,S,NA,NA,420,400,420,NA
PR0004584,5467761,NA,2782,Y,A,NA,SW,2,PR,02,CWS,32,MR,N,3014,K,NA,NA,NA,N,NA,01-APR-19,30-APR-19,5519225,NA,NA,3,S,NA,NA,123,100,120,NA
